filename,group,normal_mae,rough_mae,rough_rmse,metal_mae,metal_rmse,lpips_render
ground_0176.png,stone_rough,18.66304588317871,0.08442278951406479,0.10235860198736191,4.539504516287707e-05,0.00011117215763079002,0.5049449980258942
ground_0179.png,stone_rough,17.779298782348633,0.08084684610366821,0.0919385552406311,1.5508620663240436e-06,5.123672963236459e-06,0.18970627933740616
ground_0205.png,stone_rough,10.832512855529785,0.12246900051832199,0.14832665026187897,9.036712071974762e-06,2.1730520529672503e-05,0.3296222448348999
ground_0212.png,ceramic_ground,11.098933219909668,0.06044134497642517,0.07575082033872604,5.883472567802528e-06,1.3497250620275736e-05,0.23870983272790908
ground_0244.png,mixed_ambiguous,2.081083297729492,0.08050564676523209,0.10095185041427612,0.1335913985967636,0.32998529076576233,0.4846466541290283
ground_0248.png,ceramic_ground,10.201683044433594,0.061386238783597946,0.07774205505847931,1.123228321375791e-05,3.7762252759421244e-05,0.2583666563034058
ground_0250.png,ceramic_ground,10.974870681762695,0.11413875222206116,0.13333691656589508,9.960656825569458e-06,1.6923244402278215e-05,0.2354534700512886
marble_0029.png,marble_smooth,0.5897500514984131,0.4801819324493408,0.4912603795528412,2.1578507585218176e-05,4.5237124140840024e-05,0.19042095504701137
marble_0039.png,marble_smooth,1.8853747844696045,0.05211886018514633,0.08354246616363525,5.607553703157464e-06,8.670357601658907e-06,0.5288827061653137
marble_0040.png,marble_smooth,3.4443161487579346,0.12440475076436996,0.14598417282104492,1.3219860193203203e-05,2.2954965970711783e-05,0.058827176690101624
marble_0048.png,mixed_ambiguous,10.064964294433594,0.21181462705135345,0.29730358719825745,1.0561762792349327e-05,3.623166412580758e-05,0.22407839000225066
marble_0057.png,marble_smooth,8.361534118652344,0.05009041354060173,0.05941370129585266,1.8609295011629001e-06,3.223025260012946e-06,0.5385510146617889
marble_0069.png,marble_smooth,0.5278258323669434,0.4499680697917938,0.4561915099620819,1.3231679986347444e-05,2.294945443281904e-05,0.14761525229550898
